ID,Client_Income,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Credit_Amount,Loan_Annuity,Client_Income_Type,Client_Education,Client_Marital_Status,Client_Gender,Loan_Contract_Type,Client_Housing_Type,Age_Days,Employed_Days,Own_House_Age,Client_Occupation,Client_Family_Members,Score_Source_1,Score_Source_2,Score_Source_3,Credit_Bureau,Default
12151881,18000,1.0,0.0,1.0,1.0,1.0,125865,5345.55,Service,Secondary,M,Female,CL,Home,14179,714,2.0,Drivers,3.0,0.36628064,0.566326669,0.306202298,2.0,0
12194678,9900,1.0,0.0,1.0,1.0,2.0,29977.2,2016,Commercial,Secondary,M,Male,CL,Home,10711,626,21.0,Laborers,4.0,0.618448204,0.398275526,0.417099668,0.0,0
12175172,45000,1.0,0.0,1.0,0.0,1.0,143685,4201.2,Commercial,Graduation,M,Male,CL,Home,13119,1851,2.0,Managers,3.0,0.822259393,0.719838229,0.502878277,5.0,0
12144815,20250,1.0,0.0,1.0,1.0,1.0,37036.35,4408.2,Commercial,Graduation,M,Male,CL,Home,11321,803,4.0,High skill tech,3.0,0.3535419,0.608270681,0.474051289,6.0,0
12205325,18000,1.0,1.0,1.0,1.0,1.0,22500,2423.25,Commercial,Graduation,M,Male,CL,Home,13080,1267,6.0,Core,3.0,0.712342041,0.773511091,0.681705878,2.0,0
12156690,13500,1.0,0.0,0.0,1.0,0.0,80798.4,4317.75,Service,Graduation,M,Male,CL,Home,17648,2449,12.0,Managers,2.0,0.774092787,0.574679886,0.542445144,2.0,0
12112128,54000,1.0,0.0,0.0,1.0,1.0,96237,7460.55,Commercial,Secondary,M,Female,CL,Home,16418,4343,5.0,Managers,3.0,0.618967448,0.740779361,0.391054977,3.0,0
12136401,24300,1.0,0.0,1.0,1.0,0.0,50249.7,3370.95,Commercial,Secondary,M,Male,CL,Home,19426,4731,6.0,Laborers,2.0,0.83136853,0.629001287,0.517296581,1.0,0
12141373,24750,1.0,1.0,1.0,0.0,0.0,85050,2243.25,Commercial,Graduation,M,Female,CL,Home,17368,5314,7.0,Managers,2.0,0.591548171,0.669478533,0.544234741,0.0,0
12196856,36000,1.0,1.0,1.0,1.0,0.0,180000,9157.05,Commercial,Graduation,M,Male,CL,Home,13556,1084,8.0,Accountants,2.0,0.50889443,0.621711056,0.484851475,3.0,0
12192024,45000,1.0,0.0,0.0,1.0,0.0,14391,1345.5,Commercial,Graduation,M,Female,CL,Home,11978,234,9.0,Core,2.0,0.315850648,0.780317611,0.659405532,0.0,0
12140479,18000,1.0,0.0,1.0,1.0,1.0,35427.6,2319.3,Commercial,Graduation,M,Male,CL,Family,14560,804,2.0,Accountants,3.0,0.676156855,0.735695903,0.422369652,1.0,0
12177252,31500,1.0,0.0,0.0,1.0,2.0,50992.2,4854.6,Commercial,Graduation dropout,M,Male,CL,Home,14598,5075,12.0,Managers,4.0,0.376177855,0.503648238,0.484851475,2.0,0
12181587,18000,1.0,0.0,1.0,1.0,1.0,54504,2553.75,Service,Graduation,M,Female,CL,Home,13965,243,15.0,Managers,3.0,0.279883696,0.119964817,0.221335206,9.0,1
12186961,42750,1.0,0.0,1.0,1.0,2.0,128835,3780,Commercial,Graduation,M,Male,CL,Home,14417,3234,7.0,Sales,4.0,0.660441898,0.768939187,0.255331771,3.0,0
12199624,18000,1.0,0.0,0.0,1.0,0.0,22500,2544.75,Commercial,Graduation,M,Female,CL,Home,9361,606,3.0,High skill tech,2.0,0.424211376,0.709137539,0.511891802,2.0,0
12160957,20250,1.0,0.0,1.0,0.0,2.0,103712.85,5696.1,Service,Secondary,M,Female,CL,Municipal,17802,7318,12.0,Laborers,4.0,0.566647119,0.47944701,0.680138822,2.0,0
12160078,11250,1.0,0.0,1.0,1.0,2.0,67950,2707.65,Service,Graduation,M,Male,CL,Home,15996,2762,64.0,Sales,4.0,0.524448864,0.605761571,0.542445144,5.0,0
12187914,7200,1.0,0.0,1.0,0.0,1.0,33750,1212.3,Service,Graduation,M,Male,CL,Home,10755,1896,14.0,Core,3.0,0.400114361,0.193228013,0.673830078,2.0,0
12115320,18000,1.0,0.0,1.0,0.0,0.0,21564,1683,Commercial,Secondary,M,Female,CL,Home,15633,2058,28.0,Laborers,2.0,0.550207211,0.441830821,0.324891229,3.0,0
12169217,18000,1.0,0.0,0.0,1.0,0.0,46328.4,2266.2,Commercial,Secondary,S,Male,CL,Home,13765,5664,2.0,Drivers,1.0,0.439837869,0.746511235,0.574446617,1.0,0
12197083,38250,1.0,0.0,1.0,1.0,0.0,72846,6694.2,Service,Graduation,M,Female,CL,Home,9915,593,11.0,Managers,2.0,0.398549583,0.453276375,0.481249341,0.0,0
12116329,11250,1.0,0.0,1.0,0.0,0.0,18846,1151.55,Service,Secondary,M,Male,CL,Home,15702,5303,11.0,Medicine,2.0,0.529060862,0.56040975,0.556727426,1.0,0
12212608,22500,1.0,0.0,0.0,1.0,1.0,27000,2864.7,Commercial,Graduation,M,Female,CL,Home,11588,2588,13.0,Managers,3.0,0.333107321,0.684543683,0.093836597,1.0,0
12180047,22500,1.0,1.0,1.0,0.0,1.0,18000,900,Commercial,Graduation,M,Female,RL,Home,15409,5422,6.0,Managers,3.0,0.643497995,0.510977646,0.497468889,4.0,0
12160892,14850,1.0,0.0,1.0,1.0,2.0,34337.7,2248.65,Service,Secondary,M,Male,CL,Home,11953,284,9.0,Laborers,4.0,0.374851203,0.099479603,0.129314289,4.0,0
12130578,31500,1.0,1.0,1.0,1.0,0.0,31410,1716.75,Commercial,Graduation,M,Male,CL,Home,10691,1525,13.0,Managers,2.0,0.567673532,0.551399826,0.617826147,0.0,0
12207937,22500,1.0,0.0,1.0,1.0,0.0,64008,3126.15,Commercial,Graduation,M,Male,CL,Home,9371,790,14.0,Managers,2.0,0.388564666,0.6446424,0.528092751,0.0,0
12173467,9900,1.0,0.0,1.0,1.0,0.0,19908,1343.25,Service,Secondary,M,Male,CL,Home,10343,936,6.0,Core,2.0,0.643611547,0.313390211,0.746300213,5.0,0
12137189,18000,1.0,0.0,0.0,0.0,2.0,17309.25,1400.85,Service,Secondary,M,Female,CL,Home,11012,2121,12.0,Laborers,4.0,0.476394576,0.720877822,0.812822607,3.0,0
12194962,31500,1.0,1.0,0.0,0.0,2.0,112500,3717.9,Commercial,Graduation,M,Female,CL,Home,14647,1849,7.0,Managers,4.0,0.328033202,0.706532698,0.643025564,6.0,0
12215764,24750,1.0,1.0,1.0,1.0,0.0,191314.8,5260.95,Commercial,Secondary,W,Male,CL,Home,17360,5699,3.0,Core,1.0,0.74585374,0.79763981,0.385914672,3.0,0
12139624,7650,1.0,1.0,1.0,1.0,0.0,9000,969.3,Commercial,Graduation,M,Male,CL,Home,9323,2351,15.0,Accountants,2.0,0.406272043,0.590276539,0.424130311,2.0,0
12220124,20250,1.0,0.0,1.0,1.0,1.0,23720.4,1875.6,Commercial,Secondary,M,Female,CL,Home,12014,526,14.0,Drivers,3.0,0.312585871,0.710290859,0.404878364,2.0,0
12219181,13050,1.0,1.0,0.0,1.0,1.0,67500,2615.4,Commercial,Secondary,M,Female,CL,Home,15768,3565,24.0,Laborers,3.0,0.229841324,0.748484122,0.249885063,1.0,0
12212969,17100,1.0,1.0,0.0,1.0,1.0,103583.25,3354.3,Commercial,Secondary,M,Male,CL,Home,15521,1698,7.0,Private service,3.0,0.588768747,0.519377785,0.629674251,2.0,0
12132078,10350,1.0,1.0,1.0,1.0,1.0,69543.9,2707.65,Service,Secondary,M,Male,CL,Home,11266,2644,7.0,High skill tech,3.0,0.659257444,0.640282407,0.661023539,4.0,0
12199297,22500,1.0,1.0,0.0,1.0,0.0,119034,6176.25,Commercial,Secondary,M,Female,CL,Home,16211,3225,0.0,Laborers,2.0,0.815017057,0.700750696,0.838724852,0.0,0
12204374,22500,1.0,0.0,0.0,1.0,0.0,90000,2903.4,Commercial,Graduation,M,Male,CL,Family,11725,586,6.0,Laborers,2.0,0.330246565,0.698291645,0.367291018,2.0,0
12192052,18900,1.0,0.0,0.0,1.0,1.0,46915.2,3173.4,Commercial,Graduation,D,Male,CL,Home,15226,2271,5.0,Managers,2.0,0.299697039,7.39e-05,0.129314289,4.0,1
12113073,13500,1.0,0.0,0.0,1.0,1.0,29250,1493.1,Service,Secondary,M,Male,CL,Home,10104,545,65.0,High skill tech,3.0,0.375636604,0.355070559,0.303146374,2.0,0
12171012,13500,1.0,1.0,1.0,0.0,0.0,13500,1066.5,Service,Graduation dropout,M,Male,CL,Rental,9434,943,10.0,Core,2.0,0.251573765,0.40661045,0.513693766,8.0,0
12114324,31500,1.0,1.0,0.0,0.0,1.0,70641,6720.3,Service,Graduation,D,Male,CL,Home,16833,1263,10.0,Core,2.0,0.750410814,0.630072278,0.832785025,1.0,0
12133434,31500,1.0,1.0,0.0,1.0,1.0,26064,2819.7,Service,Secondary,D,Female,CL,Home,14316,1429,5.0,Drivers,2.0,0.693827079,0.653314951,0.8482443,0.0,0
12144971,15750,1.0,1.0,1.0,0.0,0.0,54000,2700,Service,Graduation,M,Female,RL,Home,15337,1153,2.0,High skill tech,2.0,0.18962704,0.523197656,0.483050188,4.0,0
12165380,11835,1.0,1.0,1.0,1.0,1.0,69102,2228.85,Govt Job,Secondary,D,Female,CL,Home,15100,1082,25.0,Drivers,2.0,0.414560207,0.726509667,0.742181612,1.0,0
12207310,13500,1.0,0.0,0.0,1.0,2.0,35553.6,1828.35,Commercial,Graduation,M,Female,CL,Home,13853,647,31.0,High skill tech,4.0,0.365337317,0.489823929,0.719490785,3.0,0
12147378,6750,1.0,0.0,1.0,0.0,2.0,33924.15,1041.3,Service,Secondary,M,Male,CL,Home,12782,320,2.0,Laborers,4.0,0.265053688,0.587682602,0.420610964,0.0,0
12142743,13500,1.0,1.0,0.0,1.0,0.0,106159.95,3117.15,Service,Secondary,M,Male,CL,Home,17224,2370,6.0,Accountants,2.0,0.815724994,0.597638672,0.621226338,2.0,0
12141761,18000,1.0,1.0,1.0,1.0,0.0,81404.1,2393.1,Commercial,Secondary,M,Female,CL,Family,13184,937,7.0,Drivers,2.0,0.243443055,0.231242262,0.576208836,6.0,0
12184211,20250,1.0,0.0,1.0,0.0,1.0,90000,4595.4,Service,Graduation,M,Male,CL,Home,15998,7123,27.0,High skill tech,3.0,0.64866423,0.411838944,0.753067392,0.0,0
12203655,18000,1.0,0.0,1.0,1.0,1.0,64008,3126.15,Commercial,Secondary,M,Female,CL,Home,10093,275,3.0,Laborers,3.0,0.284524789,0.308097787,0.315472155,0.0,0
12163836,22500,1.0,1.0,1.0,1.0,0.0,40500,2025,Service,Graduation dropout,M,Female,RL,Home,14740,2820,17.0,Laborers,2.0,0.301870277,0.370946098,0.70918911,4.0,0
12211663,15750,1.0,1.0,0.0,1.0,0.0,92725.2,2711.25,Commercial,Secondary,M,Male,CL,Home,14357,908,64.0,Laborers,2.0,0.440608985,0.44576041,0.447178578,3.0,0
12185240,27000,1.0,0.0,1.0,0.0,0.0,40500,2025,Commercial,Secondary,S,Male,RL,Home,13240,3151,4.0,Core,1.0,0.650523374,0.701589189,0.634705531,1.0,0
12212029,15750,1.0,0.0,1.0,1.0,1.0,24750,1237.5,Commercial,Secondary,M,Male,RL,Home,9596,2264,1.0,Laborers,3.0,0.67916899,0.436213719,0.410102573,0.0,0
12173557,15750,1.0,1.0,0.0,1.0,2.0,90000,5751.9,Service,Graduation,M,Male,CL,Home,13325,1261,3.0,Managers,4.0,0.363267694,0.628169118,0.108226323,2.0,0
12117450,20250,1.0,1.0,1.0,1.0,1.0,105663.6,3421.35,Service,Secondary,M,Female,CL,Home,12634,4009,26.0,Sales,3.0,0.236191795,0.691448404,0.762335618,1.0,0
12120562,22500,1.0,0.0,1.0,1.0,0.0,154602,5000.4,Service,Graduation,M,Male,CL,Family,9642,2176,15.0,Sales,2.0,0.170663051,0.391508878,0.272133684,0.0,0
12112587,27000,1.0,0.0,0.0,1.0,2.0,180000,4963.05,Commercial,Graduation,M,Male,CL,Home,12334,2633,11.0,Laborers,4.0,0.442230564,0.62840404,0.380799683,2.0,0
12106598,20250,1.0,1.0,0.0,1.0,0.0,107820,3152.25,Govt Job,Secondary,M,Female,CL,Home,18442,495,13.0,Cooking,2.0,0.55777282,0.688651536,0.313916677,2.0,0
12138081,20250,1.0,0.0,1.0,0.0,0.0,225450,5699.25,Commercial,Graduation,M,Female,CL,Home,10703,765,7.0,Managers,2.0,0.592858894,0.642816889,0.718032811,1.0,0
12177751,13500,1.0,0.0,1.0,1.0,0.0,31276.8,2237.4,Service,Secondary,M,Male,CL,Home,11358,3113,14.0,Laborers,2.0,0.276797784,0.697738509,0.689479143,2.0,0
12154237,9900,1.0,1.0,1.0,1.0,0.0,21393.45,2304,Commercial,Graduation,M,Male,CL,Home,10176,2418,65.0,Sales,2.0,0.679301878,0.704565593,0.411848556,2.0,0
12102985,20250,1.0,1.0,1.0,1.0,0.0,36000,2844,Service,Graduation dropout,M,Female,CL,Municipal,10437,2370,30.0,Drivers,2.0,0.250385629,0.709493735,0.095070396,4.0,0
12163662,15750,1.0,0.0,1.0,1.0,0.0,127804.5,3749.85,Govt Job,Secondary,M,Female,CL,Home,17363,2127,14.0,Drivers,2.0,0.485465919,0.423705084,0.627990819,9.0,0
12137853,45000,1.0,1.0,1.0,0.0,1.0,75519,5269.05,Commercial,Secondary,M,Male,CL,Home,13251,3351,11.0,Core,3.0,0.423695433,0.245050062,0.537069958,0.0,0
12134592,18000,1.0,0.0,0.0,0.0,1.0,176211,4858.65,Service,Secondary,M,Female,CL,Family,9748,992,11.0,Drivers,3.0,0.191659268,0.556705525,0.45432106,1.0,0
12162549,22500,1.0,1.0,0.0,1.0,0.0,29250,1462.5,Commercial,Secondary,M,Male,RL,Municipal,18457,1191,4.0,Managers,2.0,0.712184431,0.67226934,0.289611238,1.0,0
12166669,18000,1.0,0.0,0.0,1.0,1.0,50042.7,2727.45,Commercial,Secondary,M,Female,CL,Home,11112,817,14.0,Managers,3.0,0.540647597,0.471964279,0.303146374,3.0,0
12212911,18000,1.0,1.0,0.0,1.0,0.0,81979.2,3623.85,Commercial,Graduation,M,Male,CL,Home,21209,881,14.0,Accountants,2.0,0.871698854,0.670450405,0.234015167,0.0,0
12175102,13500,1.0,0.0,1.0,1.0,1.0,60147.45,2906.55,Service,Secondary,M,Male,CL,Home,11762,2308,14.0,Laborers,3.0,0.313608657,0.562977752,0.438281374,6.0,1
12208124,22500,1.0,1.0,1.0,0.0,0.0,112500,4461.75,Commercial,Graduation,M,Female,CL,Home,10719,383,7.0,Laborers,2.0,0.245844257,0.717322055,0.334454126,0.0,0
12159754,36000,1.0,0.0,1.0,1.0,0.0,5603.4,616.5,Commercial,Secondary,M,Female,CL,Home,15969,2304,3.0,Drivers,2.0,0.145050086,0.708193957,0.152866229,8.0,0
12140754,20250,1.0,1.0,1.0,1.0,0.0,58500,2925,Service,Graduation,M,Male,RL,Home,16053,3239,6.0,Accountants,2.0,0.738718171,0.364023351,0.312365369,9.0,0
12106923,18000,1.0,0.0,0.0,1.0,0.0,24876,2965.05,Service,Graduation,M,Female,CL,Home,15799,1395,15.0,Managers,2.0,0.772901858,0.693878403,0.481249341,1.0,0
12146429,22500,1.0,0.0,0.0,1.0,0.0,86256,2534.85,Commercial,Graduation,M,Male,CL,Home,11234,1167,3.0,Accountants,2.0,0.592852493,0.556500445,0.424130311,2.0,0
12164967,40500,1.0,0.0,1.0,1.0,0.0,112500,3629.25,Service,Graduation,S,Male,CL,Home,18425,4852,4.0,Core,1.0,0.702665886,0.671068551,0.160488931,0.0,0
12181334,22050,1.0,1.0,0.0,1.0,0.0,107820,2965.05,Commercial,Secondary,M,Female,CL,Home,14455,973,6.0,Drivers,2.0,0.358734836,0.720574118,0.595456203,0.0,0
12166585,18000,1.0,0.0,0.0,1.0,2.0,86322.6,4695.75,Commercial,Graduation,M,Male,CL,Home,14167,3193,5.0,Accountants,4.0,0.704426566,0.489665456,0.627990819,4.0,0
12192266,90000,1.0,0.0,1.0,1.0,1.0,186415.2,12798.9,Commercial,Graduation dropout,M,Female,CL,Home,17288,5009,13.0,Managers,3.0,0.788399368,0.523584956,0.466864006,1.0,0
12114838,11250,1.0,1.0,0.0,0.0,0.0,45000,3608.1,Commercial,Secondary,M,Female,CL,Home,10217,2472,12.0,Laborers,2.0,0.203958762,0.488709197,0.694092643,2.0,0
12179821,15750,1.0,1.0,1.0,1.0,1.0,13500,675,Commercial,Graduation dropout,M,Male,RL,Home,9613,1818,14.0,Private service,3.0,0.447034823,0.576090338,0.170446123,3.0,0
12212086,12600,1.0,0.0,0.0,0.0,1.0,68760,1826.55,Commercial,Graduation,S,Male,CL,Home,14214,365,6.0,Sales,2.0,0.306854139,0.449491161,0.511891802,0.0,0
12210377,9000,1.0,1.0,0.0,1.0,0.0,45000,2110.95,Govt Job,Graduation,M,Male,CL,Home,10122,917,14.0,Core,2.0,0.412919968,0.341122908,0.562060483,2.0,0
12164398,20250,1.0,1.0,1.0,1.0,0.0,45000,2201.85,Commercial,Graduation,S,Male,CL,Home,12565,169,13.0,Managers,1.0,0.498343207,0.568934964,0.263646813,4.0,0
12204445,27000,1.0,0.0,1.0,1.0,0.0,157500,4344.3,Service,Secondary,M,Female,CL,Home,15450,5274,6.0,High skill tech,2.0,0.42883619,0.714578202,0.652896552,0.0,0
12183142,24750,1.0,0.0,1.0,1.0,1.0,112500,3642.3,Service,Secondary,M,Female,CL,Home,11734,2394,3.0,Core,3.0,0.350119069,0.288166732,0.680138822,3.0,0
12105529,38250,1.0,1.0,0.0,1.0,0.0,102474,4354.65,Commercial,Graduation,M,Male,CL,Home,18187,911,11.0,Managers,2.0,0.694735173,0.543359983,0.542445144,4.0,0
12159522,15750,1.0,1.0,1.0,1.0,0.0,20250,1012.5,Service,Graduation,S,Female,RL,Home,15773,549,19.0,Laborers,1.0,0.216039803,0.234205939,0.45432106,1.0,0
12197026,13500,1.0,0.0,1.0,1.0,1.0,25870.95,2758.05,Service,Secondary,M,Female,CL,Home,13498,3109,16.0,Laborers,3.0,0.395688333,0.717951274,0.652896552,0.0,0
12173450,22500,1.0,1.0,0.0,1.0,0.0,145800,5080.95,Commercial,Secondary,M,Male,CL,Home,21393,2217,8.0,Laborers,2.0,0.856414332,0.729782115,0.415347145,1.0,0
12119036,39150,1.0,0.0,0.0,0.0,0.0,90000,3569.4,Commercial,Graduation,S,Female,CL,Home,21897,3810,3.0,Managers,1.0,0.82914989,0.714569282,0.370649632,4.0,0
12120507,18000,1.0,0.0,0.0,1.0,1.0,94230,3052.8,Service,Graduation dropout,M,Male,CL,Home,14019,4549,3.0,Laborers,3.0,0.763424549,0.422088007,0.499272015,2.0,1
12167504,13500,1.0,0.0,1.0,1.0,0.0,10188,693.9,Service,Secondary,S,Female,CL,Home,9887,507,17.0,Security,1.0,0.14069232,0.235908449,0.337672722,1.0,1
12142267,20250,1.0,1.0,1.0,1.0,2.0,23985,2544.75,Service,Secondary,M,Male,CL,Home,13541,738,1.0,Core,4.0,0.719942658,0.61561841,0.466864006,0.0,0
12177354,22500,1.0,0.0,0.0,1.0,1.0,90000,3582.45,Commercial,Graduation,M,Female,CL,Home,15430,3117,8.0,Managers,3.0,0.398649176,0.557153395,0.213966852,1.0,0
12196659,15750,1.0,0.0,0.0,1.0,3.0,120589.65,3538.8,Service,Secondary,M,Female,CL,Home,11634,4513,5.0,Drivers,5.0,0.485975984,0.646753532,0.742181612,2.0,0
12146721,11700,1.0,0.0,1.0,1.0,2.0,154602,4533.3,Service,Secondary,M,Male,CL,Home,9782,643,64.0,Accountants,4.0,0.31437789,0.248096869,0.342528872,0.0,0
12129985,19350,1.0,1.0,0.0,0.0,0.0,45450,1824.75,Commercial,Graduation,M,Female,CL,Home,16197,733,7.0,Sales,2.0,0.814232157,0.67737971,0.247190938,1.0,0
12183909,13950,1.0,0.0,1.0,1.0,2.0,27504,1350.45,Service,Secondary,M,Female,CL,Home,9932,1205,20.0,Laborers,4.0,0.309785457,0.627586657,0.441835823,3.0,0
12119502,11250,1.0,0.0,1.0,0.0,0.0,18000,900,Commercial,Secondary,S,Male,RL,Family,9149,696,5.0,Laborers,1.0,0.555643726,0.665931842,0.259467655,1.0,0
12163203,24750,1.0,0.0,1.0,1.0,1.0,135000,5142.15,Service,Secondary,M,Male,CL,Home,15556,1193,10.0,Sales,3.0,0.43684333,0.698770565,0.272133684,1.0,0
12101354,13500,1.0,0.0,1.0,1.0,0.0,53170.65,2845.8,Service,Secondary,S,Male,CL,Home,16990,319,2.0,Sales,1.0,0.673202008,0.457148398,0.76623367,1.0,0
12166524,11250,1.0,1.0,0.0,0.0,0.0,90000,2631.6,Govt Job,Secondary,M,Female,CL,Home,13607,4659,22.0,Core,2.0,0.282673191,0.317725861,0.639707568,2.0,0
12122807,14400,1.0,1.0,0.0,0.0,0.0,22500,1082.25,Service,Secondary,M,Female,CL,Home,11002,3912,12.0,Managers,2.0,0.143462395,0.037747315,0.53348163,1.0,0
12127470,19350,1.0,0.0,0.0,1.0,2.0,67217.4,2617.65,Service,Secondary,M,Female,CL,Home,17470,2028,6.0,Drivers,4.0,0.472176083,0.61268025,0.223831317,0.0,0
12103290,40500,1.0,0.0,0.0,1.0,1.0,22500,1165.05,Commercial,Graduation,M,Male,CL,Home,15815,943,8.0,Managers,3.0,0.778950721,0.755877958,0.313916677,3.0,0
12204918,11250,1.0,0.0,0.0,1.0,0.0,66589.2,1959.75,Service,Secondary,M,Male,CL,Home,17769,11058,6.0,Managers,2.0,0.715767627,0.549159422,0.486653157,4.0,0
12184243,13500,1.0,0.0,1.0,1.0,0.0,40500,2025,Govt Job,Graduation,M,Male,RL,Home,15119,5511,3.0,Core,2.0,0.518544025,0.124470974,0.160488931,3.0,0
12199683,20250,1.0,1.0,1.0,1.0,2.0,22500,2400.3,Commercial,Graduation,S,Male,CL,Home,11069,2439,15.0,Security,3.0,0.354844037,0.396128847,0.617826147,2.0,0
12158719,9450,1.0,1.0,1.0,1.0,0.0,23985,2596.05,Service,Secondary,M,Male,CL,Home,10453,1498,10.0,Sales,2.0,0.331132852,0.421677331,0.203252114,2.0,0
12120417,11250,1.0,0.0,1.0,1.0,1.0,22500,1804.05,Service,Graduation,M,Female,CL,Home,13119,1675,5.0,Core,3.0,0.445981854,0.637573342,0.697146908,2.0,0
12167220,11250,1.0,0.0,0.0,0.0,1.0,94032,9173.25,Commercial,Graduation,M,Male,CL,Home,12341,1108,5.0,Core,3.0,0.66982685,0.611979469,0.786266615,1.0,0
12114865,8100,1.0,1.0,0.0,1.0,0.0,45450,2186.55,Service,Secondary,M,Male,CL,Home,12679,1132,16.0,Medicine,2.0,0.455547262,0.718088525,0.45969045,1.0,0
12121329,6525,1.0,0.0,1.0,1.0,0.0,79083,5767.65,Service,Graduation,D,Female,CL,Home,19313,879,1.0,High skill tech,1.0,0.569215311,0.661509934,0.280789574,0.0,0
12173165,27000,1.0,1.0,1.0,1.0,0.0,71108.1,5329.8,Govt Job,Secondary,M,Female,CL,Home,14849,383,19.0,Security,2.0,0.296423616,0.701859234,0.180887978,3.0,0
12109606,16650,1.0,1.0,1.0,1.0,0.0,13032,1416.15,Service,Secondary,S,Female,CL,Home,10167,2526,7.0,Drivers,1.0,0.435854131,0.484147734,0.155689375,6.0,0
12142321,35550,1.0,0.0,1.0,1.0,0.0,149308.65,4540.05,Commercial,Secondary,M,Female,CL,Home,20193,3045,3.0,Laborers,2.0,0.760645081,0.487119261,0.493862882,3.0,0
12207544,22500,1.0,0.0,0.0,1.0,1.0,49500,3924,Service,Secondary,D,Male,CL,Home,14597,3869,65.0,Sales,2.0,0.345487292,0.344043429,0.255331771,0.0,1
12183118,13500,1.0,0.0,1.0,1.0,0.0,45000,3555.45,Service,Secondary,M,Male,CL,Home,14803,4636,5.0,Laborers,2.0,0.564473066,0.605223547,0.160488931,1.0,0
12187778,16200,1.0,0.0,1.0,0.0,0.0,26368.65,2478.15,Commercial,Graduation,M,Female,CL,Home,13972,4472,3.0,Laborers,2.0,0.534998574,0.58585863,0.788680775,3.0,0
12216653,11250,1.0,0.0,0.0,0.0,0.0,135000,4705.65,Commercial,Graduation,D,Male,CL,Home,13860,3199,15.0,Accountants,1.0,0.873534272,0.619538302,0.664248263,0.0,0
12106144,8100,1.0,1.0,0.0,1.0,0.0,22950,2282.85,Govt Job,Graduation,M,Male,CL,Home,11256,2691,2.0,Core,2.0,0.52185342,0.650819466,0.646329898,2.0,0
12183999,22500,1.0,0.0,1.0,1.0,1.0,56880,2056.05,Service,Secondary,S,Male,CL,Home,13816,4990,9.0,Managers,2.0,0.367001127,0.677279346,0.528092751,2.0,0
12220366,15750,1.0,0.0,0.0,1.0,1.0,52863.3,2880.45,Service,Secondary,M,Female,CL,Home,8625,185,8.0,Laborers,3.0,0.212527537,0.558021889,0.673830078,2.0,0
12210334,18000,1.0,0.0,0.0,1.0,1.0,31343.85,3113.1,Commercial,Graduation,M,Male,CL,Home,16107,554,6.0,High skill tech,3.0,0.587711068,0.572711776,0.484851475,0.0,0
12121564,27000,1.0,0.0,1.0,0.0,1.0,67500,3375,Commercial,Graduation,M,Male,RL,Home,16517,810,2.0,Managers,3.0,0.618969532,0.700934088,0.470456116,0.0,0
12188983,22500,1.0,0.0,1.0,1.0,1.0,67950,2891.7,Service,Secondary,M,Male,CL,Home,15192,3372,3.0,Medicine,3.0,0.797897135,0.653250561,0.649620311,1.0,0
12211960,42750,1.0,0.0,1.0,0.0,1.0,112500,2967.75,Commercial,Secondary,M,Female,CL,Home,11097,2876,1.0,Managers,3.0,0.415298399,0.628873703,0.387625344,4.0,0
12118586,20250,1.0,0.0,0.0,1.0,0.0,36000,1800,Service,Secondary,M,Male,RL,Home,15615,5010,19.0,Accountants,2.0,0.313218719,0.604737539,0.746300213,0.0,0
12211084,8100,1.0,0.0,1.0,0.0,0.0,27000,1378.35,Service,Secondary,S,Female,CL,Family,9521,1800,19.0,Laborers,1.0,0.223607007,0.436240608,0.285179905,2.0,0
12101779,27000,1.0,0.0,0.0,0.0,0.0,108000,3879,Service,Secondary,M,Female,CL,Home,17678,5150,14.0,Drivers,2.0,0.510643983,0.63605101,0.484851475,1.0,0
12153429,20250,1.0,0.0,0.0,1.0,0.0,31500,1575,Commercial,Graduation,M,Female,RL,Home,16515,1171,7.0,Managers,2.0,0.606534268,0.656043862,0.681705878,1.0,0
12212479,15750,1.0,1.0,1.0,1.0,0.0,28425.6,2781.9,Service,Secondary,S,Female,CL,Home,15472,3751,6.0,Core,1.0,0.118668563,0.666928384,0.651260219,2.0,0
12176558,18900,1.0,1.0,0.0,1.0,0.0,45000,2943,Commercial,Graduation,M,Male,CL,Home,10928,1078,14.0,High skill tech,2.0,0.447047934,0.436869937,0.367291018,2.0,0
12113635,13500,1.0,0.0,0.0,1.0,1.0,25470,2873.7,Service,Secondary,M,Male,CL,Home,10275,369,15.0,Laborers,3.0,0.225812241,0.721594464,0.544234741,4.0,0
12116029,22500,1.0,0.0,1.0,1.0,0.0,130500,4312.8,Service,Secondary,M,Female,CL,Home,14962,4409,6.0,Low-skill Laborers,2.0,0.592865295,0.66231249,0.472253343,4.0,0
12136688,22500,1.0,0.0,1.0,1.0,0.0,102474,4942.8,Service,Secondary,M,Female,CL,Home,8475,446,15.0,Laborers,2.0,0.360933941,0.402449089,0.16146308,3.0,1
12193826,20250,1.0,1.0,0.0,0.0,0.0,176211,4845.6,Service,Secondary,M,Male,CL,Home,11189,2355,10.0,Core,2.0,0.509959212,0.693799434,0.384206813,1.0,0
12170408,24750,1.0,0.0,0.0,0.0,2.0,100692,5154.3,Service,Graduation,M,Male,CL,Home,11912,671,5.0,Accountants,4.0,0.831617474,0.803183559,0.683268831,0.0,0
